01-Jan-2019 00:00:00,WIND_ACTUAL,ROI,604.0
01-Jan-2019 00:15:00,WIND_ACTUAL,ROI,582.0
01-Jan-2019 00:30:00,WIND_ACTUAL,ROI,582.0
01-Jan-2019 00:45:00,WIND_ACTUAL,ROI,605.0
01-Jan-2019 01:00:00,WIND_ACTUAL,ROI,618.0
01-Jan-2019 01:15:00,WIND_ACTUAL,ROI,627.0
01-Jan-2019 01:30:00,WIND_ACTUAL,ROI,610.0
01-Jan-2019 01:45:00,WIND_ACTUAL,ROI,555.0
01-Jan-2019 02:00:00,WIND_ACTUAL,ROI,516.0
01-Jan-2019 02:15:00,WIND_ACTUAL,ROI,507.0
01-Jan-2019 02:30:00,WIND_ACTUAL,ROI,510.0
01-Jan-2019 02:45:00,WIND_ACTUAL,ROI,497.0
01-Jan-2019 03:00:00,WIND_ACTUAL,ROI,491.0
01-Jan-2019 03:15:00,WIND_ACTUAL,ROI,501.0
01-Jan-2019 03:30:00,WIND_ACTUAL,ROI,432.0
01-Jan-2019 03:45:00,WIND_ACTUAL,ROI,415.0
01-Jan-2019 04:00:00,WIND_ACTUAL,ROI,397.0
01-Jan-2019 04:15:00,WIND_ACTUAL,ROI,366.0
01-Jan-2019 04:30:00,WIND_ACTUAL,ROI,340.0
01-Jan-2019 04:45:00,WIND_ACTUAL,ROI,316.0
01-Jan-2019 05:00:00,WIND_ACTUAL,ROI,302.0
01-Jan-2019 05:15:00,WIND_ACTUAL,ROI,311.0
01-Jan-2019 05:30:00,WIND_ACTUAL,ROI,293.0
01-Jan-2019 05:45:00,WIND_ACTUAL,ROI,282.0
01-Jan-2019 06:00:00,WIND_ACTUAL,ROI,264.0
01-Jan-2019 06:15:00,WIND_ACTUAL,ROI,258.0
01-Jan-2019 06:30:00,WIND_ACTUAL,ROI,253.0
01-Jan-2019 06:45:00,WIND_ACTUAL,ROI,233.0
01-Jan-2019 07:00:00,WIND_ACTUAL,ROI,229.0
01-Jan-2019 07:15:00,WIND_ACTUAL,ROI,216.0
01-Jan-2019 07:30:00,WIND_ACTUAL,ROI,197.0
